"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium",0.00397437473739251,0.00458912624637555,0.00495079089312603,0.00533027751897753,0.00613320548054498
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae",0.00399777886711817,0.00463267813096524,0.00499986321673339,0.00542188085090428,0.00628306991969364
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;stepposum",0.00399421981180591,0.00463758862849231,0.00502588044536744,0.00539909005970754,0.00628107952121661
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae",0.0041458511027957,0.00475011998976411,0.00513938671146994,0.00553881929207027,0.00632872439819306
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium",0.00390506717078325,0.00455020461485312,0.00492400202023213,0.00531526046857405,0.00614138597914536
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Thyrostroma;cornicola",0.00389096639659215,0.0045452288311481,0.00490678632103246,0.00526985986913863,0.00611073056274973
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;tenuissima",0.00424448343359153,0.00494086177844047,0.00533705460471385,0.00573654783982447,0.00660125962484828
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Fontanospora",0.00408981227880365,0.00477485526590436,0.00513470975038132,0.00552736948752521,0.00635950631890445
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;babjevae",0.0039867639298377,0.00465436049610044,0.00502622103993789,0.00541508033713578,0.00618655535115395
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula",0.00405974348755139,0.00471915490491355,0.00510635540476409,0.00549767443249528,0.00629214915808383
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera",0.0040359820968291,0.00471882887204422,0.00511231570462372,0.00549867602166153,0.00626985027067894
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Celosporium",0.00401181556706983,0.00460525425398366,0.00497140067873955,0.00534976067057644,0.0061556498531947
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae",0.00428881485857462,0.00493472104879693,0.00534108156547974,0.00573549214399986,0.00659680782662752
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae",0.00402495629219263,0.00472834833983624,0.00509450880139668,0.00546526664132322,0.00622887667395721
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum",0.0040681508810569,0.00471368789735627,0.00508780477969355,0.00548337949709083,0.00632054443961622
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales",0.00416961794856936,0.00487965417340195,0.00529641697621142,0.00572593919069693,0.00648909129493147
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae",0.00431944861040734,0.00498438263903123,0.00539533423293507,0.00580646016457423,0.0067089161460091
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;hydrangeae-macrophyllae",0.0042388419208507,0.00497077862558917,0.00535970201963718,0.00577030826627028,0.00667086369343511
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales",0.00397407789471991,0.00458994926542185,0.00496002325795442,0.00535115546691672,0.00624504149618324
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria",0.00395502532685924,0.00455424468304109,0.00491125033765901,0.0052561542246905,0.00603475007223855
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Oculimacula;yallundae",0.00387925187945093,0.00451769691775065,0.00486061623931773,0.00523209484831679,0.00599373551562509
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;anguioides",0.00384345943756866,0.00448793678566387,0.00483437888034094,0.00524940030817277,0.00597658562781664
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella",0.00422767854434501,0.00488262047556812,0.00528355205966921,0.00574113593258309,0.00660163670431424
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;japonicum",0.00407662326632251,0.0047476453701002,0.00507938048310768,0.00547526162247531,0.00623753678046603
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;leptinellae",0.00393780076315708,0.00462001794115934,0.00499319866839088,0.00543445231642318,0.00627580816676747
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;muriae",0.00402837773521321,0.00466968438699586,0.00502660641760577,0.00543367752582146,0.00628630222952537
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Crocicreas;cyathoideum",0.00396568565417135,0.0045942269001431,0.00494877716191038,0.00533305431223858,0.00609042683514131
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;veratri",0.0039601974577342,0.00458841338078446,0.00498228423752053,0.00535563512883725,0.00615530997928868
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis",0.00404557112633728,0.00464286980821763,0.00500213259317348,0.00538546243368987,0.0062070686916888
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Juncaceicola",0.00421560440898439,0.00487122950732511,0.00527506354840305,0.00569201739608067,0.00649678634930545
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terrea",0.00397121134943137,0.00464671528604547,0.00505584372348456,0.00546704362028689,0.00628115806755481
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes",0.00407246301841909,0.00467850694779934,0.00503991105555497,0.00543178447545095,0.00613759297282805
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;wieringae",0.00405346473708361,0.00466138338578054,0.00505177326882456,0.00543376899626735,0.00624934291382704
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma",0.00405837863227862,0.00463536473036892,0.00501503734366867,0.00538723931078886,0.00619666517771806
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta",0.00408924338046209,0.00468316664627629,0.00503478898713085,0.00544187009957944,0.00621905589810332
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;rishikesha",0.00397607338442869,0.00462739575957436,0.00497588359524601,0.00536947008357787,0.00615922598886768
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanodiplodia;tianschanica",0.00397571235917357,0.00458406669386262,0.00492467404065338,0.00530647544211994,0.00612388798915723
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales",0.00403910685243336,0.00466517962039186,0.00503353109249938,0.00543483131258981,0.00627504929105268
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Phacidium;pseudophacidioides",0.00408923983926501,0.00467587625196244,0.00505660616772229,0.00544686218557942,0.00629624475325514
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Rozellomycota",0.00435314937000584,0.00511296733120809,0.00551952679559125,0.00595359889413424,0.00684457507395582
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma",0.00394953324997627,0.00457368125894101,0.00495855012191078,0.00534449128966193,0.00615080290648151
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina",0.00405502594603749,0.00467610458211646,0.00505712606076502,0.00544902930994531,0.00624627738040418
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnocheirides",0.00398055667561084,0.00463021669660257,0.00498478332901909,0.00540744119636322,0.00618668422824118
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales_fam_Incertae_sedis;Holtermanniella;wattica",0.00406248051209905,0.00465947269145302,0.00499810374696473,0.00540979911153703,0.00620634747751792
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae",0.00393988103303227,0.00456810844867549,0.00489896735134005,0.00531317511509853,0.00610467352299768
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Laetinaevia",0.00403130882916465,0.00469537708824292,0.00505094549513231,0.00543929288354575,0.00624796864934199
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Xenomeris",0.0040926762352533,0.00468589455163586,0.00506772796585163,0.00545797276321455,0.00625895698587321
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora",0.00401111161112972,0.00470713442008742,0.00508353839488455,0.00549839341650228,0.00633612129665751
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae",0.00426623228486227,0.00485914496498347,0.00522803262771505,0.00561887424747818,0.00639703374230938
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Allantophomopsis;cytisporea",0.00406156384217315,0.00472090270357068,0.00509456782985244,0.00548909937232085,0.00629407121569045
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae",0.00407046847606377,0.00466252573435467,0.00501864336726075,0.00537984082902472,0.00617156471340005
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Buckleyzymaceae;Buckleyzyma;aurantiaca",0.00399682665037693,0.00461125821369763,0.00499318277009878,0.00536705295812603,0.00615440387686597
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Elasticomyces;elasticus",0.00410624567734528,0.0047979912740074,0.00516505479671091,0.00557331634763726,0.00636558933834248
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Blumeria;graminis",0.00390708063505781,0.004575395900384,0.00493934731356203,0.00532559751708706,0.00611996372105762
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Herpotrichia;juniperi",0.00394745298457484,0.00461419789563691,0.00498895344171426,0.00539252428985998,0.00620900071892583
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;decumbens",0.0041040934341013,0.00475667787141056,0.00509569894513979,0.00550519301913542,0.00623976630730975
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;trichophoricola",0.00398989692123952,0.00469571616233089,0.00506801024592788,0.00545633413383171,0.0063474546184405
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;flavus",0.00402614572663703,0.00463153361810549,0.00501539626406365,0.00541881891587916,0.00625773775385216
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;pallidula",0.00410417491037161,0.00479578727572929,0.00517754871775815,0.00555856897113984,0.00626945000966407
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;alaskense",0.00398811954068999,0.00459043438423387,0.00494785901796856,0.00533249148201086,0.00613998653257441
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales",0.00417347725725743,0.00484562293534771,0.00519408251179045,0.00559456987753647,0.00644423842227714
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Other",0.00836900011353068,0.00902925065266049,0.00944493047537142,0.00991602378620017,0.0112570792632595
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi",0.28951523347108,0.296941019513322,0.300761860735942,0.304511679221782,0.311339246954151
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Batrachochytrium;dendrobatidis",0.00169270995707381,0.00191878827098655,0.00204726942716426,0.00218240757987992,0.00247056854067403
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;slooffiae",0.0757653317397876,0.0804908425837263,0.0829584599943853,0.08534191651328,0.0897139507571731
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;victoriae",0.0159977529902671,0.0179427618700881,0.0188078606543,0.0198107944325096,0.0217566368731422
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;sake",0.0609590112475219,0.0647257390641472,0.0668159696608721,0.0690094172078183,0.0733492984266169
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;tassiana",0.0200531890474251,0.0222029962976891,0.023253478687312,0.0244224561823288,0.0268407563084529
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;diffluens",0.013502129893386,0.0151138691985738,0.0159428390159735,0.0167664167265062,0.0185957549459812
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0.0281437380141939,0.0307775029344048,0.0321891088375726,0.0336679979997634,0.0364362713239422
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales",0.00529940817485347,0.00602274454564405,0.0063894528086159,0.0068115050581496,0.00760865433479525
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.0052641302411483,0.00593158361036736,0.00632242772675348,0.00672396091450582,0.00754532129022972
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.00574909142745983,0.00650239888280511,0.00692657397904732,0.00733827571423608,0.00822526400766165
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota",0.00582494653035432,0.00662109975308365,0.00704887518177724,0.00745839558086465,0.00840638554195794
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.00808534671886999,0.00905822882962638,0.00960738719814518,0.0102100220400229,0.0114435968764787
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.0048733387115305,0.00551177722553727,0.00587616548838353,0.00624447975647966,0.00698651462582289
"Salamander","2018-08-11","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.00406871090045417,0.00461523456878947,0.00492452185929363,0.00523870224873839,0.00595271735222244
